Time,"Latitude, Longitude"
2021/07/17 21:23:32 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:23:32 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:23:33 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:23:35 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:23:36 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:23:36 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:23:38 UTC,"41.386 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 21:23:41 UTC,"41.386 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 21:23:59 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:23:59 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:31:59 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:00 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:00 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:01 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:32:02 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:02 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:03 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:03 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:04 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:32:05 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:32:06 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:06 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:32:09 UTC,"41.386 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 21:35:58 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:35:58 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:36:59 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:39:57 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:40:13 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:40:13 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:53:17 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:53:21 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:53:22 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:53:22 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:53:40 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:53:44 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:53:44 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:20 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:25 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:25 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:26 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:54:27 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:29 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:30 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:54:33 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 21:54:34 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:37 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:37 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:38 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:54:40 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:54:40 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 21:54:56 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 21:54:56 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:15:51 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:15:51 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:15:52 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:15:52 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:15:55 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:16:01 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:16:09 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:16:09 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:21:42 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:21:45 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:21:46 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:21:46 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:21:52 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:21:53 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:22:05 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:22:06 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:22:08 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:22:09 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:22:10 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:22:24 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:22:25 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:22:27 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:22:41 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:22:47 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:23:02 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:23:03 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:23:05 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:23:21 UTC,"41.384 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:23:21 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:42:25 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:25 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:26 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:26 UTC,"41.385 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:30 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:32 UTC,"41.386 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:42:33 UTC,"41.387 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 22:44:59 UTC,"41.385 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 22:44:59 UTC,"41.385 ± 39.66 meters, 2.196 ± 39.66 meters"
2021/07/17 22:53:13 UTC,"41.388 ± 39.66 meters, 2.200 ± 39.66 meters"
2021/07/17 22:53:21 UTC,"41.387 ± 39.66 meters, 2.198 ± 39.66 meters"
2021/07/17 22:53:23 UTC,"41.387 ± 39.66 meters, 2.199 ± 39.66 meters"
2021/07/17 22:53:24 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:53:25 UTC,"41.388 ± 39.66 meters, 2.200 ± 39.66 meters"
2021/07/17 22:53:26 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:53:28 UTC,"41.388 ± 39.66 meters, 2.200 ± 39.66 meters"
2021/07/17 22:53:29 UTC,"41.386 ± 39.66 meters, 2.197 ± 39.66 meters"
2021/07/17 22:53:31 UTC,"41.388 ± 39.66 meters, 2.200 ± 39.66 meters"
2021/07/18 07:15:25 UTC,"41.411 ± 39.66 meters, 2.218 ± 39.66 meters"
2021/07/18 07:15:36 UTC,"41.411 ± 39.66 meters, 2.218 ± 39.66 meters"
2021/07/18 07:15:39 UTC,"41.412 ± 39.66 meters, 2.221 ± 39.66 meters"
2021/07/18 07:15:40 UTC,"41.411 ± 39.66 meters, 2.218 ± 39.66 meters"
2021/07/18 07:15:41 UTC,"41.411 ± 39.66 meters, 2.218 ± 39.66 meters"
2021/07/18 07:15:46 UTC,"41.413 ± 39.66 meters, 2.221 ± 39.66 meters"
2021/07/18 07:15:56 UTC,"41.413 ± 39.66 meters, 2.221 ± 39.66 meters"
2021/07/18 07:25:11 UTC,"41.375 ± 39.66 meters, 2.163 ± 39.66 meters"
2021/07/18 07:25:11 UTC,"41.376 ± 39.66 meters, 2.162 ± 39.66 meters"
2021/07/18 07:25:15 UTC,"41.375 ± 39.66 meters, 2.163 ± 39.66 meters"
2021/07/18 07:25:15 UTC,"41.376 ± 39.66 meters, 2.162 ± 39.66 meters"
2021/07/18 07:25:50 UTC,"41.374 ± 39.66 meters, 2.159 ± 39.66 meters"
2021/07/18 07:25:50 UTC,"41.376 ± 39.66 meters, 2.159 ± 39.66 meters"
2021/07/18 07:25:54 UTC,"41.374 ± 39.66 meters, 2.159 ± 39.66 meters"
2021/07/18 07:25:54 UTC,"41.376 ± 39.66 meters, 2.159 ± 39.66 meters"
2021/07/18 07:36:36 UTC,"41.380 ± 39.66 meters, 2.141 ± 39.66 meters"
2021/07/18 07:36:43 UTC,"41.380 ± 39.66 meters, 2.141 ± 39.66 meters"
2021/07/18 09:04:42 UTC,"42.265 ± 39.66 meters, 2.944 ± 39.66 meters"
2021/07/18 09:21:23 UTC,"42.265 ± 39.66 meters, 2.944 ± 39.66 meters"
2021/07/18 13:17:23 UTC,"44.992 ± 39.66 meters, 4.979 ± 39.66 meters"
2021/07/18 13:21:55 UTC,"44.992 ± 39.66 meters, 4.979 ± 39.66 meters"
2021/07/18 16:09:31 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:09:31 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:09:49 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:09:50 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:09:50 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:09:51 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:09:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:09:52 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:00 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:00 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:01 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:02 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:02 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:05 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:10:06 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:06 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:08 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:08 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:09 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:10:11 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:10:12 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:12 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:13 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:14 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:10:21 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:22 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:10:23 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:10:26 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:10:57 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:10:57 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:11:39 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:11:39 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:11:43 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:11:48 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:12:40 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:12:42 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:12:44 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:13:28 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:13:28 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:13:54 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:13:59 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:14:05 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:14:06 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:14:07 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:14:08 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:14:09 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:14:09 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:14:48 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:14:56 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:15:38 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:15:50 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:15:53 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:16:05 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:16:08 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:16:10 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:16:10 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:17:05 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:17:41 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:17:44 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:17:44 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:17:53 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:17:54 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:17:59 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:17:59 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:18:14 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:18:14 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:18:16 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:18:17 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:18:22 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:18:22 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:18:24 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:18:24 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:18:29 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:18:30 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:20:07 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:20:08 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:20:14 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:20:15 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:22:27 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:22:28 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:22:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:22:35 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:22:37 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:22:37 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:22:54 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:22:54 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:23:27 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:23:32 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:23:36 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:23:36 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:23:41 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:23:41 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:23:54 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:23:54 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:03 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:24:03 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:35 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:24:35 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:43 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:24:44 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:44 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:24:47 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:24:48 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:48 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:24:50 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:24:51 UTC,"45.187 ± 39.66 meters, 5.744 ± 39.66 meters"
2021/07/18 16:24:56 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:24:56 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:25:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:22 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:23 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:23 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:24 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:26:26 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:26 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:27 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:27 UTC,"45.186 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:30 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:31 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:31 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:32 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:32 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:44 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:44 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:45 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:45 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:48 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:26:48 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:56 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:26:56 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:13 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:14 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:27:19 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:19 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:22 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:22 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:25 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:25 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:28 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:28 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:31 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:31 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:32 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:27:32 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:35 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:43 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:47 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:27:48 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:28:11 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:28:11 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:28:12 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:28:17 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:29:34 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:29:40 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:29:40 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:29:46 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:29:46 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:29:48 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:29:48 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:29:52 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:29:52 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:30:17 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:30:23 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:30:28 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:31:18 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:31:22 UTC,"45.187 ± 39.66 meters, 5.746 ± 39.66 meters"
2021/07/18 16:32:12 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:32:13 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
2021/07/18 16:32:14 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:32:15 UTC,"45.187 ± 39.66 meters, 5.743 ± 39.66 meters"
2021/07/18 16:32:16 UTC,"45.187 ± 39.66 meters, 5.745 ± 39.66 meters"
